Location,Tournament,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,AvgW,AvgL,target
26,36,0,0,2,1,1,524,659,23.0,231.0,1846.0,269.0,1.25,3.88,1
97,133,0,1,2,0,1,376,3,74.0,108.0,949.0,744.0,1.37,3.04,1
68,47,2,1,0,0,3,464,750,176.0,131.0,330.0,475.0,3.9,1.26,0
27,37,0,1,2,1,2,648,232,21.0,99.0,1855.0,595.0,1.14,5.95,1
46,80,0,1,2,0,1,332,678,200.0,63.0,352.0,1052.0,3.31,1.32,0
28,97,0,1,2,0,1,114,200,54.0,28.0,1110.0,1794.0,2.16,1.69,0
8,114,0,1,0,4,1,592,185,6.0,202.0,4380.0,282.0,1.06,9.3,1
4,11,0,1,1,0,1,109,269,443.0,90.0,22.0,617.0,5.03,1.17,1
23,131,3,1,2,1,2,379,170,23.0,71.0,1770.0,691.0,1.56,2.41,1
23,131,3,1,2,2,2,493,163,2.0,17.0,8660.0,1690.0,1.24,3.99,1
68,47,2,1,0,0,4,170,5,69.0,154.0,705.0,335.0,2.42,1.55,0
35,118,0,1,0,0,2,25,13,139.0,118.0,421.0,490.0,1.65,2.25,1
6,18,0,1,2,0,1,739,313,151.0,35.0,510.0,1718.0,4.15,1.23,0
41,21,3,1,2,3,1,222,593,12.0,7.0,3015.0,3720.0,1.54,2.48,0
68,20,3,0,2,0,2,262,53,88.0,49.0,619.0,877.0,2.1,1.72,0
63,127,2,1,2,1,3,353,534,52.0,34.0,905.0,1305.0,1.79,2.03,0
36,58,1,1,1,0,1,381,540,214.0,62.0,319.0,1114.0,1.89,1.9,1
68,47,2,1,0,1,3,467,165,38.0,1.0,1163.0,8660.0,13.91,1.03,0
31,43,0,1,0,0,1,82,276,65.0,80.0,783.0,691.0,1.55,2.41,0
30,39,0,1,1,0,2,458,489,62.0,60.0,906.0,915.0,2.72,1.46,1
68,47,2,1,0,2,4,208,185,2.0,88.0,9235.0,601.0,1.01,20.38,1
73,102,1,1,0,0,1,161,733,59.0,67.0,907.0,842.0,2.16,1.68,1
48,85,3,1,0,0,2,187,443,22.0,51.0,1757.0,1019.0,1.4,2.97,1
53,84,0,1,2,0,1,679,484,62.0,80.0,1005.0,838.0,1.39,2.93,0
82,109,0,1,2,4,2,77,580,62.0,30.0,775.0,1210.0,2.23,1.64,0
41,21,3,1,2,1,2,262,322,36.0,53.0,1113.0,883.0,2.11,1.71,0
72,40,0,1,0,1,2,197,429,58.0,141.0,797.0,421.0,1.44,2.72,1
90,66,1,1,2,1,1,510,678,200.0,29.0,288.0,1566.0,2.46,1.55,1
66,3,1,1,1,2,2,623,422,57.0,54.0,865.0,880.0,2.09,1.71,1
18,14,0,1,0,6,1,161,131,87.0,106.0,677.0,588.0,1.84,1.95,1
11,111,0,1,0,1,2,153,135,68.0,25.0,727.0,1297.0,2.42,1.54,0
86,116,0,0,2,6,1,25,629,11.0,18.0,3263.0,2348.0,1.62,2.29,0
55,94,0,0,2,0,1,299,659,109.0,222.0,521.0,217.0,1.6,2.33,1
53,17,2,1,2,0,3,163,405,20.0,52.0,1772.0,1017.0,1.18,4.82,1
14,33,0,1,0,0,2,731,66,93.0,129.0,551.0,421.0,2.44,1.53,0
31,82,0,1,0,1,1,235,233,52.0,22.0,1185.0,2318.0,3.41,1.31,0
28,97,0,1,2,0,1,320,272,43.0,50.0,1022.0,965.0,2.05,1.77,1
31,43,0,1,0,4,1,307,401,10.0,152.0,3425.0,421.0,1.3,3.46,1
95,42,0,0,2,1,2,232,210,25.0,8.0,1430.0,3805.0,3.7,1.26,0
68,47,2,1,0,0,4,49,699,16.0,480.0,2015.0,75.0,1.03,13.27,1
57,83,3,1,0,0,1,265,348,26.0,54.0,1475.0,938.0,1.71,2.13,1
29,38,1,1,2,0,2,623,119,39.0,66.0,1050.0,735.0,1.61,2.28,0
52,90,0,0,2,1,2,49,61,22.0,56.0,1845.0,882.0,1.51,2.57,0
75,0,1,0,2,0,2,552,765,41.0,70.0,995.0,733.0,1.7,2.13,0
1,5,1,1,2,0,1,25,78,19.0,137.0,1771.0,395.0,1.4,2.91,1
6,18,0,1,2,0,2,195,172,69.0,59.0,690.0,790.0,2.33,1.58,0
75,0,1,0,2,4,2,272,208,42.0,2.0,1175.0,9605.0,10.58,1.05,0
68,47,2,1,0,1,3,307,108,13.0,132.0,3095.0,475.0,1.13,6.05,1
1,5,1,1,2,0,2,513,677,113.0,6.0,509.0,3810.0,4.19,1.23,0
56,113,3,1,2,0,2,746,662,407.0,56.0,92.0,915.0,4.01,1.24,1
90,100,1,1,2,0,2,720,10,52.0,41.0,863.0,1030.0,2.38,1.56,1
5,44,0,0,2,0,1,552,437,79.0,53.0,706.0,930.0,1.71,2.15,1
45,132,2,1,1,0,3,348,228,117.0,109.0,505.0,528.0,1.62,2.3,0
56,113,3,1,2,0,1,684,475,81.0,117.0,679.0,497.0,1.75,2.09,1
66,3,1,1,1,1,2,138,370,292.0,56.0,168.0,867.0,2.53,1.5,1
81,108,3,1,2,2,1,631,599,20.0,50.0,1735.0,962.0,2.17,1.68,1
64,57,0,1,1,0,2,565,439,69.0,419.0,753.0,96.0,1.06,8.46,1
48,85,3,1,0,1,1,142,628,28.0,111.0,1355.0,560.0,1.45,2.72,1
16,22,0,1,0,1,2,3,719,156.0,86.0,361.0,670.0,4.33,1.21,0
53,17,2,1,2,0,4,679,152,81.0,10.0,656.0,2725.0,6.19,1.12,0
53,17,2,1,2,0,3,236,516,67.0,175.0,919.0,383.0,2.08,1.76,0
76,105,0,1,2,0,1,719,367,115.0,104.0,464.0,516.0,2.41,1.55,0
63,127,2,1,2,1,4,449,63,132.0,6.0,426.0,5230.0,9.19,1.06,0
91,27,3,1,2,1,1,222,306,9.0,34.0,3605.0,1233.0,1.32,3.34,1
56,113,3,1,2,2,2,569,172,5.0,95.0,4480.0,598.0,1.1,6.92,0
87,117,0,1,1,4,1,223,222,86.0,8.0,675.0,3515.0,3.69,1.28,1
9,91,1,1,0,0,2,102,314,49.0,73.0,919.0,721.0,1.2,4.33,1
16,124,0,1,0,1,1,733,432,161.0,47.0,355.0,1205.0,2.04,1.76,0
0,104,0,1,1,0,1,678,485,103.0,233.0,593.0,248.0,1.21,4.25,1
96,32,1,1,2,0,1,284,633,186.0,161.0,321.0,367.0,1.3,3.45,0
63,127,2,1,2,0,3,101,406,101.0,57.0,614.0,908.0,2.79,1.44,1
41,21,3,1,2,3,2,648,208,58.0,2.0,851.0,9205.0,8.57,1.07,0
75,0,1,0,2,0,1,662,142,25.0,24.0,1526.0,1575.0,2.24,1.63,1
93,35,0,1,0,7,2,108,540,27.0,72.0,1510.0,780.0,1.74,2.09,1
92,75,4,0,2,7,1,642,165,4.0,1.0,5490.0,11445.0,2.48,1.55,0
9,23,1,1,0,0,1,348,484,54.0,75.0,1169.0,949.0,1.66,2.22,0
97,133,0,1,2,2,2,618,412,68.0,72.0,746.0,720.0,2.65,1.47,0
29,38,1,1,2,1,1,102,223,15.0,44.0,2630.0,1382.0,2.05,1.76,0
0,104,0,1,1,1,1,422,92,21.0,232.0,1865.0,259.0,1.48,2.58,0
61,19,0,1,0,0,1,596,316,75.0,107.0,951.0,736.0,2.91,1.4,0
17,49,0,1,0,0,2,651,307,159.0,182.0,352.0,309.0,1.88,1.92,1
56,113,3,1,2,1,2,464,49,176.0,15.0,319.0,2255.0,5.71,1.14,1
93,35,0,1,0,4,2,164,108,100.0,27.0,578.0,1510.0,2.35,1.6,0
95,42,1,0,2,1,2,337,47,63.0,107.0,791.0,545.0,1.59,2.31,1
2,9,0,1,2,0,1,305,577,55.0,45.0,846.0,947.0,2.14,1.69,1
48,85,3,1,0,2,1,4,163,2.0,32.0,6770.0,1170.0,1.08,7.92,1
55,94,0,0,2,6,1,292,632,344.0,63.0,148.0,807.0,2.69,1.46,0
41,21,3,1,2,0,2,139,513,109.0,111.0,539.0,529.0,2.76,1.45,1
71,99,1,1,1,1,1,422,222,46.0,8.0,892.0,3515.0,3.53,1.29,1
33,51,0,1,0,0,1,316,248,50.0,49.0,997.0,1011.0,1.51,2.54,1
75,0,1,0,2,0,1,599,593,39.0,7.0,1090.0,3695.0,2.01,1.78,0
9,23,1,1,0,1,1,29,22,19.0,40.0,1955.0,1121.0,1.62,2.29,0
68,47,2,1,0,2,3,165,494,1.0,30.0,9960.0,1370.0,1.2,4.57,1
63,127,2,1,2,1,3,552,496,88.0,1.0,642.0,10040.0,17.88,1.02,0
35,118,0,1,0,0,1,577,661,100.0,281.0,805.0,200.0,1.73,2.09,1
43,50,0,1,0,6,2,517,652,157.0,62.0,354.0,785.0,2.69,1.47,0
90,100,1,1,2,0,2,30,719,49.0,41.0,907.0,1020.0,2.04,1.75,1
71,99,1,1,1,0,1,200,498,59.0,63.0,844.0,820.0,2.39,1.56,0
68,47,2,1,0,0,4,121,269,8.0,230.0,3765.0,230.0,1.06,9.26,1
57,83,3,1,0,0,2,140,250,51.0,13.0,899.0,2705.0,5.34,1.15,0
45,132,2,1,1,1,3,681,10,288.0,8.0,125.0,3610.0,9.15,1.06,0
90,66,1,1,2,6,1,631,248,19.0,79.0,1865.0,735.0,1.53,2.52,1
27,37,0,1,2,0,1,679,200,29.0,148.0,1405.0,384.0,1.57,2.42,0
30,39,0,1,1,6,1,283,559,139.0,94.0,456.0,627.0,2.18,1.66,0
5,44,0,0,2,0,2,129,652,198.0,33.0,275.0,1235.0,2.61,1.47,1
53,17,2,1,2,0,3,80,57,48.0,152.0,911.0,374.0,1.39,3.01,1
68,47,2,1,0,2,3,276,593,52.0,10.0,1039.0,3440.0,5.17,1.17,0
63,127,2,1,2,0,3,666,22,102.0,30.0,554.0,1470.0,3.35,1.33,0
96,32,1,1,2,2,1,125,142,48.0,44.0,1018.0,1155.0,2.08,1.73,1
23,131,3,1,2,0,1,595,540,54.0,22.0,951.0,1710.0,2.48,1.54,0
41,21,3,1,2,2,2,648,163,18.0,13.0,2060.0,2925.0,2.68,1.47,1
15,26,0,1,2,4,1,163,510,19.0,9.0,1835.0,3590.0,2.26,1.65,0
57,83,3,1,0,1,1,490,592,83.0,6.0,685.0,3470.0,4.56,1.2,0
23,131,3,1,2,2,2,437,208,50.0,2.0,987.0,6480.0,7.01,1.1,0
57,83,3,1,0,2,1,200,165,33.0,1.0,1825.0,11963.0,10.9,1.05,1
57,83,3,1,0,1,2,496,53,1.0,58.0,8770.0,877.0,1.03,12.34,1
48,85,3,1,0,0,1,651,177,28.0,121.0,1540.0,544.0,1.3,3.51,0
68,47,2,1,0,2,3,494,503,7.0,97.0,3860.0,620.0,1.11,6.82,1
51,55,0,1,0,1,2,766,720,33.0,53.0,1249.0,828.0,2.51,1.51,0
54,77,0,0,2,1,2,167,313,86.0,18.0,585.0,1765.0,2.21,1.63,0
56,79,3,1,2,0,1,353,142,38.0,43.0,1269.0,1110.0,1.44,2.78,1
9,91,1,1,0,1,2,143,510,102.0,6.0,554.0,4490.0,8.33,1.07,0
81,108,3,1,2,1,1,708,306,67.0,34.0,805.0,1256.0,2.52,1.52,0
43,50,0,1,0,1,2,449,677,421.0,9.0,98.0,3175.0,7.98,1.07,1
89,123,0,0,2,1,1,618,577,17.0,58.0,2110.0,817.0,1.74,2.09,0
91,27,3,1,2,0,1,422,139,30.0,115.0,1336.0,564.0,1.65,2.23,0
71,1,1,1,1,0,2,629,489,23.0,46.0,1608.0,1050.0,1.78,2.05,0
78,25,0,0,0,4,2,753,184,69.0,106.0,743.0,531.0,1.83,1.98,1
53,17,2,1,2,1,4,152,337,10.0,47.0,2725.0,1030.0,1.18,4.89,1
64,57,0,1,1,0,1,396,524,94.0,1187.0,650.0,7.0,1.71,2.11,0
74,64,3,1,0,0,1,163,419,22.0,85.0,1885.0,713.0,1.52,2.53,1
15,26,0,1,2,0,1,677,496,98.0,672.0,652.0,45.0,2.33,1.58,0
53,17,2,1,2,0,4,186,262,106.0,80.0,557.0,661.0,2.72,1.44,0
59,103,3,1,2,2,2,269,747,87.0,79.0,585.0,635.0,1.75,2.04,1
9,92,1,1,0,2,1,540,529,28.0,46.0,1375.0,993.0,1.65,2.23,1
68,47,2,1,0,0,3,222,684,42.0,84.0,1055.0,665.0,1.14,5.95,1
93,35,0,1,0,0,2,720,688,73.0,141.0,775.0,409.0,1.5,2.58,1
29,38,1,1,2,6,2,132,208,84.0,2.0,604.0,9205.0,9.01,1.06,0
37,59,1,1,0,0,1,29,703,36.0,52.0,1450.0,1000.0,1.58,2.38,0
75,0,1,0,2,0,2,374,569,88.0,6.0,583.0,4845.0,6.84,1.09,0
46,6,0,1,2,6,2,513,216,74.0,15.0,763.0,2030.0,2.05,1.78,0
77,30,0,0,0,4,1,490,475,66.0,84.0,777.0,631.0,1.67,2.19,1
53,17,2,1,2,0,4,410,185,44.0,30.0,1120.0,1391.0,2.11,1.74,0
58,93,0,0,2,4,1,213,276,163.0,70.0,361.0,756.0,2.01,1.79,1
57,83,3,1,0,0,1,593,82,12.0,43.0,3270.0,1280.0,1.36,3.18,0
45,132,2,1,1,2,3,306,250,112.0,58.0,521.0,930.0,2.24,1.65,0
48,85,3,1,0,0,1,164,331,70.0,121.0,741.0,497.0,1.61,2.3,0
2,9,0,1,2,0,1,516,534,79.0,35.0,652.0,1185.0,2.71,1.45,0
95,42,0,0,2,1,2,472,410,21.0,71.0,1500.0,680.0,1.09,7.07,1
68,47,2,1,0,1,4,314,119,80.0,67.0,669.0,781.0,3.54,1.3,0
41,21,3,1,2,1,2,25,569,169.0,38.0,327.0,1270.0,3.39,1.32,0
7,4,0,1,2,1,2,648,286,23.0,89.0,1710.0,632.0,1.4,2.86,1
75,0,1,0,2,0,1,307,697,11.0,247.0,3308.0,245.0,1.19,4.55,1
41,21,3,1,2,2,2,587,272,30.0,104.0,1230.0,545.0,2.02,1.77,1
68,47,2,1,0,0,4,197,102,49.0,61.0,945.0,825.0,1.98,1.79,0
68,20,3,0,2,0,1,353,307,24.0,11.0,1530.0,3110.0,1.86,1.93,0
33,51,0,1,0,0,2,370,425,88.0,837.0,610.0,19.0,1.24,3.96,1
63,127,2,1,2,1,3,498,163,69.0,19.0,699.0,1730.0,2.19,1.68,1
63,127,2,1,2,0,3,453,25,65.0,19.0,812.0,2170.0,3.93,1.26,1
67,15,1,0,2,1,1,49,354,21.0,103.0,1760.0,513.0,1.22,4.13,1
63,127,2,1,2,1,3,496,552,1.0,88.0,10040.0,642.0,1.02,17.88,1
11,88,0,1,0,0,1,331,651,40.0,63.0,1062.0,810.0,2.62,1.48,1
43,50,0,1,0,0,2,279,490,135.0,88.0,430.0,668.0,1.82,1.99,0
5,44,0,0,2,6,2,59,697,98.0,17.0,544.0,2285.0,5.66,1.14,0
85,115,0,0,2,4,1,132,595,15.0,60.0,2025.0,955.0,1.59,2.35,1
39,62,0,1,2,1,1,662,517,25.0,43.0,1522.0,1048.0,1.73,2.09,0
92,75,4,0,2,6,1,642,595,1.0,7.0,10330.0,3855.0,1.05,9.58,1
12,31,1,1,2,0,2,53,587,54.0,79.0,837.0,632.0,1.71,2.09,0
56,79,3,1,2,1,1,728,141,89.0,61.0,666.0,945.0,1.56,2.43,1
55,94,0,0,2,0,1,593,750,133.0,119.0,589.0,661.0,1.54,2.46,1
45,132,2,1,1,0,3,517,393,72.0,37.0,768.0,1083.0,2.29,1.63,0
53,17,2,1,2,2,3,68,4,7.0,31.0,4568.0,1609.0,2.22,1.67,1
77,30,0,0,0,0,1,198,405,120.0,139.0,565.0,484.0,2.37,1.57,0
88,13,0,1,2,6,2,691,225,22.0,50.0,1487.0,863.0,1.55,2.43,1
10,119,1,0,2,1,2,153,62,48.0,91.0,960.0,655.0,2.18,1.65,1
49,74,0,1,1,1,1,354,142,116.0,34.0,540.0,1115.0,3.68,1.27,1
63,127,2,1,2,1,4,63,449,6.0,132.0,5230.0,426.0,1.06,9.19,1
45,132,2,1,1,1,3,332,202,80.0,89.0,679.0,639.0,1.91,1.9,0
85,115,0,0,2,0,1,629,451,34.0,126.0,1270.0,445.0,1.17,5.2,1
9,92,1,1,0,6,1,443,510,14.0,7.0,2505.0,3690.0,1.98,1.83,1
68,47,2,1,0,0,3,200,110,32.0,45.0,1232.0,1051.0,2.02,1.81,1
28,97,0,1,2,0,1,200,596,29.0,51.0,1380.0,846.0,1.9,1.88,0
48,85,3,1,0,1,1,163,40,32.0,56.0,1170.0,848.0,1.2,4.57,1
27,37,0,1,2,4,1,248,336,55.0,33.0,796.0,1275.0,1.82,1.98,0
57,83,3,1,0,0,1,484,198,75.0,46.0,809.0,1185.0,2.18,1.67,0
29,38,1,1,2,0,1,396,265,56.0,39.0,821.0,989.0,3.29,1.33,0
19,106,0,1,2,6,1,651,222,34.0,30.0,1717.0,1855.0,1.7,2.15,1
16,124,0,1,0,4,1,217,670,276.0,41.0,207.0,1101.0,2.58,1.49,0
44,73,0,0,2,1,2,660,210,278.0,8.0,167.0,3695.0,4.45,1.19,0
53,17,2,1,2,1,4,337,648,52.0,20.0,875.0,1810.0,3.33,1.32,0
58,93,0,0,2,0,1,40,47,113.0,40.0,655.0,1405.0,1.56,2.43,1
7,4,0,1,2,0,1,40,313,88.0,42.0,603.0,980.0,2.42,1.55,1
68,47,2,1,0,1,4,13,719,108.0,35.0,506.0,1280.0,2.02,1.8,0
30,39,0,1,1,6,1,40,534,57.0,17.0,817.0,2110.0,2.76,1.44,0
64,57,0,1,1,4,1,262,766,98.0,211.0,576.0,230.0,1.36,2.99,1
45,132,2,1,1,1,3,678,696,76.0,5.0,750.0,5150.0,4.61,1.2,0
81,108,3,1,2,2,1,426,383,91.0,55.0,662.0,913.0,1.76,2.06,1
53,17,2,1,2,1,3,121,529,39.0,21.0,1205.0,1703.0,1.37,3.09,1
74,64,3,1,0,2,1,336,475,58.0,106.0,850.0,590.0,1.81,1.99,0
63,127,2,1,2,1,3,121,659,23.0,256.0,1590.0,172.0,1.09,7.7,1
46,6,0,1,2,6,1,618,540,27.0,24.0,1485.0,1560.0,1.59,2.37,1
48,85,3,1,0,4,1,68,233,10.0,25.0,3493.0,2215.0,1.52,2.51,1
93,67,0,1,0,1,2,135,190,20.0,72.0,1765.0,730.0,1.17,4.86,0
84,112,0,0,2,0,1,651,750,45.0,78.0,985.0,654.0,1.35,3.16,1
63,127,2,1,2,0,3,132,422,98.0,42.0,582.0,1170.0,1.31,3.49,0
45,132,2,1,1,0,4,368,412,179.0,76.0,302.0,710.0,5.25,1.15,0
37,44,0,1,0,0,1,669,406,114.0,90.0,703.0,843.0,1.3,3.41,1
37,44,0,1,0,1,1,7,592,61.0,7.0,833.0,4730.0,3.83,1.25,1
97,133,0,1,2,1,2,102,652,57.0,46.0,825.0,986.0,2.26,1.62,1
6,18,0,1,2,1,2,379,172,18.0,123.0,1865.0,480.0,1.19,4.59,1
90,100,1,1,2,4,1,569,443,20.0,32.0,1755.0,1287.0,1.46,2.73,0
6,18,0,1,2,0,2,199,222,461.0,125.0,83.0,444.0,4.93,1.17,1
63,127,2,1,2,0,4,504,297,100.0,355.0,535.0,130.0,2.69,1.45,0
2,7,0,1,2,1,1,320,22,18.0,41.0,1830.0,1062.0,1.77,2.03,1
7,4,0,1,2,0,2,272,595,43.0,137.0,1130.0,416.0,1.37,3.08,1
68,47,2,1,0,1,3,679,250,27.0,48.0,1599.0,1023.0,2.26,1.65,0
90,100,1,1,2,0,2,650,719,131.0,46.0,460.0,975.0,3.22,1.33,0
55,94,0,0,2,0,1,677,431,95.0,299.0,643.0,184.0,1.23,4.11,1
84,48,0,0,2,1,2,422,129,49.0,214.0,845.0,244.0,1.53,2.45,1
61,19,0,1,0,4,1,526,670,62.0,91.0,893.0,732.0,1.71,2.12,1
46,6,0,1,2,4,2,464,185,121.0,24.0,469.0,1665.0,2.31,1.62,0
56,79,3,1,2,0,1,111,383,122.0,46.0,541.0,1091.0,7.16,1.1,1
37,52,1,1,0,1,2,349,338,22.0,144.0,1600.0,388.0,1.06,8.77,1
95,42,1,0,2,0,1,165,359,1.0,30.0,11740.0,1628.0,1.07,8.57,1
56,79,3,1,2,2,1,222,629,10.0,30.0,2975.0,1345.0,1.34,3.22,1
95,42,1,0,2,0,1,733,233,19.0,22.0,2230.0,2135.0,1.26,3.8,0
41,21,3,1,2,1,2,720,489,56.0,28.0,848.0,1370.0,3.56,1.29,0
56,113,3,1,2,4,1,25,132,57.0,13.0,876.0,2345.0,2.22,1.67,1
28,97,0,1,2,1,1,142,200,47.0,28.0,1160.0,1702.0,2.34,1.59,1
7,4,0,1,2,0,2,272,674,58.0,447.0,795.0,90.0,1.14,5.5,1
30,39,0,1,1,0,1,248,110,46.0,27.0,1005.0,1565.0,1.7,2.13,1
87,117,0,1,1,1,1,631,290,12.0,132.0,3080.0,449.0,1.32,3.36,1
45,132,2,1,1,0,3,443,355,5.0,88.0,6445.0,681.0,1.02,14.64,1
53,17,2,1,2,1,3,223,284,78.0,186.0,687.0,310.0,1.85,1.97,1
1,5,1,1,2,7,1,379,765,72.0,3.0,750.0,6475.0,2.84,1.43,1
41,21,3,1,2,3,2,569,30,38.0,102.0,1270.0,564.0,1.44,2.81,1
35,118,0,1,0,0,1,346,733,118.0,105.0,511.0,593.0,2.1,1.71,1
16,22,0,1,0,1,2,719,3,86.0,156.0,670.0,361.0,1.21,4.33,1
63,127,2,1,2,0,3,629,305,21.0,85.0,1640.0,619.0,1.26,3.91,1
68,20,3,0,2,0,2,691,422,28.0,60.0,1430.0,816.0,1.49,2.57,1
45,132,2,1,1,3,3,223,592,48.0,7.0,1344.0,6120.0,5.27,1.16,1
9,23,1,1,0,1,1,320,693,22.0,197.0,1685.0,310.0,1.23,4.17,0
60,69,0,0,2,7,2,62,185,169.0,38.0,310.0,1181.0,3.12,1.36,0
88,13,0,1,2,4,2,114,489,31.0,38.0,1255.0,1105.0,2.05,1.75,0
81,108,3,1,2,0,2,697,580,15.0,30.0,1990.0,1290.0,1.31,3.32,1
45,132,2,1,1,1,4,313,59,10.0,104.0,3045.0,545.0,1.24,4.09,1
68,47,2,1,0,0,4,560,220,37.0,103.0,1135.0,567.0,1.39,2.95,0
68,47,2,1,0,3,3,121,443,23.0,2.0,1695.0,7980.0,3.73,1.28,1
52,90,0,0,2,0,2,370,185,89.0,29.0,638.0,1490.0,3.21,1.35,0
38,60,0,1,2,0,1,744,760,207.0,48.0,282.0,1105.0,4.81,1.18,0
86,116,0,0,2,0,1,223,422,40.0,66.0,1449.0,959.0,1.46,2.69,1
29,38,1,1,2,0,1,165,414,1.0,130.0,6980.0,435.0,1.04,11.28,1
61,19,0,1,0,1,1,62,765,89.0,6.0,883.0,6125.0,7.42,1.09,0
53,17,2,1,2,0,4,434,623,75.0,89.0,700.0,635.0,3.13,1.36,0
68,47,2,1,0,0,4,102,153,43.0,35.0,995.0,1165.0,2.34,1.58,1
68,20,3,0,2,1,1,177,679,45.0,21.0,981.0,1920.0,1.83,1.97,0
76,105,0,1,2,4,1,163,331,29.0,24.0,1801.0,2072.0,2.16,1.69,1
48,85,3,1,0,2,2,496,77,4.0,63.0,5390.0,791.0,1.04,11.44,1
58,93,0,0,2,4,1,629,292,25.0,44.0,1485.0,983.0,1.66,2.23,0
46,80,0,1,2,6,1,313,498,39.0,134.0,1628.0,576.0,1.49,2.61,0
56,113,3,1,2,3,2,250,510,20.0,5.0,1631.0,5460.0,4.38,1.21,0
37,44,0,1,0,0,1,376,427,349.0,108.0,145.0,587.0,2.28,1.6,0
24,138,0,0,2,0,1,223,640,50.0,57.0,1047.0,1005.0,1.39,2.95,0
27,37,0,1,2,1,1,336,306,50.0,44.0,999.0,1086.0,1.72,2.09,0
87,78,0,1,1,1,1,661,307,335.0,20.0,142.0,2498.0,2.71,1.45,1
38,60,0,1,2,0,1,740,743,141.0,566.0,409.0,63.0,2.28,1.61,1
87,117,0,1,1,0,1,680,511,68.0,78.0,888.0,787.0,1.45,2.71,1
45,132,2,1,1,1,3,233,549,20.0,154.0,2440.0,467.0,1.35,3.19,1
23,131,3,1,2,2,2,318,170,52.0,66.0,850.0,750.0,3.11,1.36,0
48,85,3,1,0,0,1,108,49,104.0,11.0,771.0,3090.0,3.6,1.29,0
18,14,0,1,0,6,1,217,164,99.0,112.0,600.0,525.0,1.64,2.24,1
68,47,2,1,0,0,4,720,565,60.0,70.0,815.0,752.0,1.15,5.41,1
26,36,1,0,2,0,1,510,414,71.0,25.0,793.0,1805.0,2.56,1.5,0
63,127,2,1,2,1,3,165,187,1.0,44.0,10860.0,1050.0,1.03,14.11,1
18,14,0,1,0,1,1,153,15,42.0,73.0,1312.0,870.0,2.02,1.78,1
41,21,3,1,2,0,1,739,223,44.0,84.0,951.0,652.0,1.61,2.31,0
36,58,1,1,1,1,1,235,49,54.0,20.0,920.0,1690.0,2.44,1.55,0
61,19,0,1,0,0,1,458,551,40.0,77.0,1461.0,949.0,2.18,1.68,1
75,0,1,0,2,1,2,592,185,34.0,29.0,1355.0,1490.0,1.42,2.87,1
95,129,1,0,2,0,1,629,583,19.0,130.0,1925.0,445.0,1.21,4.3,1
52,90,0,0,2,1,1,213,642,118.0,12.0,449.0,2745.0,4.55,1.19,1
5,44,0,0,2,0,1,406,679,70.0,45.0,770.0,1055.0,2.65,1.49,1
25,34,0,1,0,0,1,320,405,41.0,112.0,1015.0,498.0,1.57,2.38,0
29,38,1,1,2,1,1,223,102,44.0,15.0,1382.0,2630.0,1.76,2.05,1
81,108,3,1,2,0,2,152,47,23.0,59.0,1865.0,862.0,1.14,5.49,1
90,100,1,1,2,0,1,307,553,36.0,24.0,1243.0,1520.0,1.93,1.86,0
23,131,3,1,2,0,1,47,439,34.0,72.0,1290.0,666.0,3.04,1.37,0
71,99,1,1,1,0,1,393,142,36.0,33.0,1048.0,1115.0,2.14,1.7,1
23,131,3,1,2,0,2,565,114,87.0,27.0,570.0,1275.0,3.47,1.3,0
45,75,4,0,2,7,1,696,677,6.0,5.0,4000.0,5025.0,1.96,1.86,1
28,97,0,1,2,0,1,49,223,28.0,78.0,1490.0,652.0,1.3,3.46,1
82,109,0,1,2,7,2,170,250,53.0,12.0,921.0,2650.0,2.19,1.68,0
33,51,0,1,0,4,2,540,324,81.0,47.0,700.0,1065.0,1.94,1.87,0
75,0,1,0,2,0,2,359,25,38.0,168.0,1283.0,327.0,1.65,2.24,1
56,113,3,1,2,1,2,471,269,46.0,16.0,940.0,1910.0,1.6,2.3,1
18,14,0,1,0,1,1,733,320,60.0,21.0,907.0,1810.0,2.41,1.55,0
45,132,2,1,1,0,4,272,203,78.0,130.0,681.0,423.0,1.84,1.94,1
73,102,1,1,0,4,2,216,153,28.0,63.0,1320.0,771.0,1.5,2.54,1
57,83,3,1,0,1,2,422,697,56.0,10.0,816.0,2905.0,5.45,1.14,1
76,105,0,1,2,1,1,300,163,901.0,29.0,16.0,1801.0,8.92,1.07,0
7,4,0,1,2,6,1,670,213,82.0,35.0,707.0,1208.0,3.72,1.27,1
53,17,2,1,2,0,3,560,292,49.0,55.0,975.0,903.0,1.48,2.69,0
40,126,0,1,0,6,2,10,648,16.0,46.0,1915.0,945.0,1.71,2.1,0
61,19,1,1,0,0,1,279,453,131.0,23.0,453.0,2032.0,3.32,1.33,1
53,17,2,1,2,0,3,696,746,4.0,86.0,6540.0,793.0,1.17,5.06,1
87,78,0,1,1,0,2,30,349,63.0,52.0,790.0,885.0,3.41,1.31,0
48,85,3,1,0,1,2,640,406,32.0,38.0,1165.0,1045.0,2.12,1.71,0
54,77,0,0,2,0,2,621,62,91.0,102.0,613.0,581.0,1.91,1.87,0
42,65,0,1,0,1,2,185,202,32.0,100.0,1415.0,601.0,1.59,2.37,0
41,21,3,1,2,0,2,652,167,52.0,96.0,902.0,560.0,2.33,1.58,0
